,STATE,AVGGIFT
81639,ID,5.611111111
81640,IL,15.0
81641,CA,15.0
81642,CA,8.875
81643,CA,26.42857143
81644,FL,25.0
81645,FL,7.384615385
81646,TN,8.6
81647,OR,9.333333333
81648,IN,12.0
81649,NV,35.375
81650,WI,11.66666667
81651,CA,12.85714286
81652,MS,10.0
81653,FL,9.666666667
81654,IL,11.5
81655,WI,9.25
81656,CA,6.238095238
81657,IN,9.736842105
81658,ID,9.375
81659,AR,9.25
81660,CA,9.52631579
81661,WA,13.66666667
81662,NM,11.33333333
81663,TN,8.2
81664,GA,15.0
81665,IL,9.75
81666,MI,12.85714286
81667,MO,20.0
81668,CA,9.833333333
81669,CO,25.33333333
81670,CA,9.666666667
81671,IN,7.727272727
81672,AZ,12.0
81673,NC,21.33333333
81674,IN,6.681818182
81675,CA,8.631578947
81676,MI,10.62222222
81677,GA,15.71428571
81678,NV,23.0
81679,NC,4.066666667
81680,FL,25.0
81681,FL,9.272727273
81682,UT,4.724137931
81683,TX,15.0
81684,TX,21.0
81685,GA,25.0
81686,CA,7.875
81687,TX,6.888888889
81688,NC,8.153846154
81689,OR,23.25
81690,IL,13.27272727
81691,IN,7.789473684
81692,CA,18.33333333
81693,TX,15.0
81694,FL,25.0
81695,NC,20.0
81696,FL,9.473684211
81697,MO,22.5
81698,KY,13.78571429
81699,MN,10.61538462
81700,NC,15.4375
81701,TX,13.28571429
81702,TX,9.333333333
81703,MI,11.5625
81704,CA,25.0
81705,FL,9.875
81706,MO,12.0
81707,TX,20.0
81708,IN,12.45454546
81709,WI,18.0
81710,OR,8.8
81711,MT,18.33333333
81712,WI,9.636363636
81713,SC,20.0
81714,GA,13.3125
81715,TN,10.33333333
81716,TX,10.28571429
81717,CA,10.0
81718,KS,14.4
81719,IL,10.7
81720,MS,11.66666667
81721,CA,11.375
81722,OR,16.66666667
81723,FL,35.0
81724,UT,16.0
81725,AL,20.0
81726,IL,9.5
81727,CA,28.0
81728,MO,15.0
81729,SC,12.5
81730,MO,8.666666667
81731,IL,9.272727273
81732,IL,25.0
81733,CA,20.0
81734,TX,12.13793103
81735,CO,13.63636364
81736,OR,13.38461539
81737,AZ,12.5
81738,HI,10.33333333
81739,CA,12.5
81740,MO,10.33333333
81741,WA,14.14285714
81742,CA,10.92307692
81743,IA,8.857142857
81744,NC,9.153846154
81745,WI,5.181818182
81746,CA,5.625
81747,IL,25.0
81748,IL,2.777777778
81749,CA,11.81818182
81750,IL,11.33333333
81751,FL,88.34375
81752,AZ,5.648648649
81753,AL,15.0
81754,NC,25.0
81755,IN,6.4
81756,GA,20.0
81757,WI,8.0
81758,FL,15.0
81759,MO,9.0
81760,CA,11.68421053
81761,IL,9.263157895
81762,CA,9.0
81763,AZ,6.166666667
81764,MI,12.2
81765,MI,18.0
81766,WI,7.0
81767,NC,9.333333333
81768,IA,14.57142857
81769,CA,8.588235294
81770,TN,4.12
81771,UT,12.5
81772,TX,6.916666667
81773,WI,21.41666667
81774,IL,9.576923077
81775,CA,20.0
81776,GA,8.75
81777,IL,16.875
81778,MI,9.875
81779,CO,13.71428571
81780,CA,7.0
81781,FL,6.25
81782,SC,10.26666667
81783,WA,13.75
81784,TX,51.0
81785,AR,11.25
81786,MI,12.5
81787,CA,12.2
81788,CA,12.33333333
81789,AZ,15.0
81790,MI,8.166666667
81791,AZ,3.833333333
81792,CA,6.909090909
81793,CA,11.9
81794,FL,20.0
81795,CA,16.08333333
81796,PA,19.83333333
81797,WA,5.625
81798,UT,6.142857143
81799,CA,6.533333333
81800,IN,14.0
81801,KS,17.63636364
81802,IN,25.71428571
81803,MI,21.66666667
81804,TX,9.555555556
81805,OR,6.25
81806,IL,9.454545455
81807,GA,15.5
81808,KY,6.852941177
81809,GA,10.83333333
81810,MT,14.13333333
81811,CA,12.5
81812,CO,16.66666667
81813,LA,10.27272727
81814,FL,7.470588235
81815,KY,5.384615385
81816,MN,13.5
81817,IN,8.272727273
81818,MI,10.33333333
81819,NC,8.5
81820,IN,12.8
81821,CA,6.933333333
81822,TN,11.25
81823,IN,13.33333333
81824,FL,8.333333333
81825,KS,3.580645161
81826,CA,7.6
81827,KS,8.777777778
81828,CA,9.666666667
81829,CA,12.0
81830,WA,8.722222222
81831,CA,4.285714286
81832,CA,14.0
81833,MI,16.875
81834,CA,9.7
81835,TX,16.29411765
81836,NM,11.66666667
81837,TX,5.0
81838,FL,9.714285714
81839,TX,6.466666667
81840,IN,6.333333333
81841,CA,7.447368421
81842,MI,20.42857143
81843,MI,11.8
81844,GA,7.75
81845,WA,5.34375
81846,CA,22.83333333
81847,FL,25.0
81848,MI,14.0
81849,NC,17.91666667
81850,IL,9.636363636
81851,MI,21.25
81852,FL,8.041666667
81853,LA,12.5
81854,CA,13.75
81855,FL,14.5
81856,CA,8.818181818
81857,IA,25.0
81858,OR,3.517241379
81859,MI,7.066666667
81860,MI,10.92857143
81861,FL,17.5
81862,OR,19.66666667
81863,WI,13.66666667
81864,AZ,8.833333333
81865,IL,4.212121212
81866,IL,15.0
81867,HI,25.0
81868,OR,50.0
81869,NV,25.0
81870,IL,16.75
81871,GA,7.230769231
81872,IL,10.0
81873,WA,16.66666667
81874,SD,10.0
81875,MI,7.538461539
81876,IL,11.42857143
81877,KS,12.8
81878,AZ,17.54545455
81879,MT,20.0
81880,TX,7.303030303
81881,MI,19.0
81882,IL,6.769230769
81883,IA,7.5
81884,OK,13.0
81885,WI,12.33333333
81886,TN,7.25
81887,KY,10.22222222
81888,LA,8.0
81889,WA,66.66666667
81890,CA,25.0
81891,MT,15.0
81892,CA,8.333333333
81893,CA,25.0
81894,WI,18.0
81895,OR,9.214285714
81896,AR,9.230769231
81897,MI,7.333333333
81898,TX,5.833333333
81899,KS,25.0
81900,GA,7.0
81901,NC,20.0
81902,IL,15.0
81903,NE,8.666666667
81904,IN,12.33333333
81905,WA,9.894736842
81906,GA,11.25
81907,CA,10.3
81908,OK,11.36363636
81909,IL,16.66666667
81910,NC,5.5
81911,IA,10.23076923
81912,SC,7.111111111
81913,TX,15.0
81914,IN,3.68
81915,AZ,11.47058824
81916,MT,7.2
81917,GA,12.6
81918,WA,5.818181818
81919,IN,7.297297297
81920,NC,10.66666667
81921,CO,8.352941177
81922,FL,15.0
81923,WA,6.375
81924,KY,5.034482759
81925,WI,7.423076923
81926,TX,8.5
81927,TX,15.0
81928,TX,9.181818182
81929,FL,25.0
81930,CA,15.0
81931,MO,9.727272727
81932,MI,20.0
81933,FL,10.625
81934,NE,18.33333333
81935,TN,8.333333333
81936,TX,25.0
81937,NE,5.6
81938,OK,12.2
81939,CA,11.75
81940,TX,25.0
81941,OK,6.777777778
81942,CO,25.0
81943,AR,15.0
81944,CA,7.714285714
81945,FL,16.2
81946,TN,5.130434783
81947,IL,3.8
81948,IL,14.6
81949,IL,25.0
81950,SC,15.0
81951,NC,15.71428571
81952,FL,9.333333333
81953,MI,15.0
81954,MO,13.66666667
81955,MI,21.5
81956,CA,10.66666667
81957,TN,9.666666667
81958,FL,7.2
81959,SC,9.357142857
81960,TX,11.0
81961,IL,15.0
81962,WA,15.0
81963,MI,23.0
81964,MT,9.470588235
81965,AR,6.176470588
81966,TX,9.0
81967,TN,6.714285714
81968,AL,11.0
81969,FL,12.125
81970,WA,6.32
81971,OR,9.75
81972,OK,4.40625
81973,WI,18.0
81974,NV,6.909090909
81975,FL,7.0
81976,LA,17.66666667
81977,GA,8.714285714
81978,WI,9.9
81979,NC,37.77777778
81980,OK,10.25
81981,AL,25.0
81982,CA,14.0
81983,GA,13.77777778
81984,AL,13.16666667
81985,FL,10.875
81986,CA,30.0
81987,FL,7.904761905
81988,IA,12.5
81989,LA,12.5
81990,WI,6.5
81991,GA,12.0
81992,WI,19.3
81993,WY,6.0
81994,CA,25.0
81995,IL,15.0
81996,AR,15.0
81997,SC,11.66666667
81998,GA,9.807692308
81999,CA,22.8
82000,IL,17.125
82001,GA,12.5
82002,OK,11.66666667
82003,TX,5.666666667
82004,MI,17.22222222
82005,MI,20.0
82006,NC,4.214285714
82007,ID,25.76923077
82008,CO,7.5
82009,CA,16.66666667
82010,CO,11.48
82011,CA,8.25
82012,IL,13.75
82013,NE,13.0
82014,NV,17.27777778
82015,CA,14.0
82016,NC,7.428571429
82017,CA,9.846153846
82018,OR,8.2
82019,CA,11.5
82020,FL,15.0
82021,CA,9.25
82022,NE,2.9375
82023,AZ,20.0
82024,GA,20.0
82025,NE,11.25
82026,OK,20.0
82027,FL,13.0
82028,IL,5.268125
82029,WA,13.75
82030,AZ,24.54545455
82031,CA,14.375
82032,TX,12.4
82033,CA,23.0
82034,CA,10.83333333
82035,CO,5.6
82036,CA,21.0
82037,CA,11.4
82038,CA,15.08333333
82039,WI,13.45454546
82040,FL,7.166666667
82041,CA,6.166666667
82042,FL,21.22222222
82043,TX,13.66666667
82044,MI,11.0
82045,MI,6.833333333
82046,IL,31.66666667
82047,GA,15.0
82048,MS,10.07692308
82049,TX,7.0
82050,FL,10.28571429
82051,OR,4.952380952
82052,SC,11.0
82053,OR,15.0
82054,GA,4.833333333
82055,TX,6.529411765
82056,TN,11.57142857
82057,TX,20.0
82058,CA,17.0
82059,MI,12.5
82060,ID,6.2
82061,HI,20.0
82062,IL,19.23076923
82063,CA,13.1
82064,IL,6.85
82065,CA,13.90909091
82066,FL,8.0
82067,OR,10.2631579
82068,FL,10.0
82069,TX,18.33333333
82070,KS,15.0
82071,CA,16.36363636
82072,CA,15.0
82073,IN,14.35
82074,IN,12.31818182
82075,AL,7.625
82076,WI,9.666666667
82077,CA,5.47368421
82078,WI,9.8
82079,NV,3.76
82080,TN,4.277777778
82081,NE,10.0
82082,TX,8.034482759
82083,AL,13.0
82084,IL,14.82375
82085,CO,15.33333333
82086,IL,23.0
82087,IL,11.04
82088,LA,17.8
82089,CA,25.0
82090,AR,6.928571429
82091,NM,9.2
82092,MS,20.0
82093,CA,5.6
82094,CA,8.666666667
82095,ND,11.88888889
82096,TX,43.33333333
82097,IL,10.125
82098,NC,7.857142857
82099,MN,11.71428571
82100,MS,17.0
82101,TN,15.135
82102,IL,12.41666667
82103,MN,17.5
82104,CA,15.28571429
82105,CA,8.692307692
82106,IL,9.315789474
82107,CO,7.5
82108,CA,9.272727273
82109,GA,9.0
82110,FL,10.78947368
82111,FL,9.428571429
82112,MO,10.5
82113,TX,20.0
82114,LA,25.0
82115,WA,16.28571429
82116,GA,7.2
82117,IN,10.4
82118,GA,12.28571429
82119,LA,11.0
82120,CA,17.33333333
82121,WA,6.888888889
82122,IL,25.0
82123,MI,9.983333333
82124,IA,4.555555556
82125,CA,26.0
82126,TN,8.4
82127,AZ,9.571428571
82128,CA,20.0
82129,IL,11.85714286
82130,KY,9.470588235
82131,AZ,5.733333333
82132,AZ,20.0
82133,WI,11.2
82134,IN,17.14285714
82135,KY,3.666666667
82136,IN,9.692307692
82137,TX,9.0
82138,CA,12.78125
82139,CA,15.0
82140,NC,12.0
82141,CA,16.66666667
82142,CA,9.4
82143,TX,25.0
82144,MS,9.375
82145,MI,17.66666667
82146,LA,11.28571429
82147,OK,6.076923077
82148,FL,7.416666667
82149,IN,13.57142857
82150,LA,25.0
82151,CA,9.416666667
82152,NC,14.375
82153,IL,11.85714286
82154,CA,8.545454546
82155,ID,5.5
82156,MI,19.16666667
82157,CA,20.0
82158,WA,7.352941177
82159,CO,14.5
82160,IL,19.75
82161,TX,18.6
82162,AR,10.4
82163,CA,19.375
82164,CA,11.61538462
82165,AZ,10.9
82166,MN,21.33333333
82167,TN,14.0
82168,IN,15.45454546
82169,SC,13.44444444
82170,WA,11.5
82171,WA,7.777777778
82172,OK,8.0
82173,TX,7.0
82174,CA,8.0
82175,FL,5.5
82176,CA,19.11
82177,FL,10.63636364
82178,AR,13.46153846
82179,FL,5.9
82180,CO,15.0
82181,CO,6.9
82182,CA,11.66666667
82183,MO,9.785714286
82184,FL,8.208333333
82185,AZ,9.3
82186,KS,12.5
82187,FL,11.875
82188,WI,9.684210526
82189,TX,28.0
82190,KS,6.375
82191,CA,13.26666667
82192,GA,11.82142857
82193,GA,20.0
82194,MO,14.61538462
82195,WA,3.5
82196,CA,18.33333333
82197,IL,12.125
82198,LA,7.428571429
82199,FL,15.0
82200,MI,46.25
82201,NV,11.5
82202,GA,18.4
82203,IL,6.928571429
82204,CA,16.66666667
82205,MI,6.2
82206,IL,8.833333333
82207,IL,10.4
82208,CA,8.846153846
82209,FL,9.0
82210,FL,6.944444444
82211,NC,9.0
82212,TX,22.85714286
82213,WI,6.529411765
82214,IL,8.916666667
82215,NC,6.8
82216,CA,12.58333333
82217,HI,6.75
82218,TX,21.4
82219,WI,16.21428571
82220,IL,4.0
82221,NC,19.64285714
82222,IL,4.5
82223,MO,10.66666667
82224,MN,10.33333333
82225,FL,18.38095238
82226,NC,12.54545455
82227,GA,25.0
82228,CO,15.0
82229,IN,10.66666667
82230,CA,10.0
82231,OR,9.0
82232,NC,4.739130435
82233,NV,15.0
82234,GA,5.384615385
82235,FL,8.5
82236,CO,7.318947368
82237,CA,16.5
82238,CA,6.454545455
82239,UT,13.0
82240,WA,13.0
82241,NC,7.769230769
82242,WY,9.176470588
82243,FL,9.095238095
82244,MI,2.962962963
82245,GA,11.0
82246,AR,16.0
82247,MI,15.5
82248,MI,8.666666667
82249,NC,17.0
82250,IL,17.5
82251,SC,20.0
82252,OK,10.70588235
82253,MI,11.33333333
82254,IA,9.25
82255,FL,28.0
82256,CA,17.0
82257,GA,23.75
82258,CA,9.0
82259,TX,20.0
82260,FL,11.66666667
82261,KY,6.142857143
82262,FL,7.166666667
82263,NE,21.63636364
82264,IN,12.83333333
82265,MI,10.0
82266,TN,20.0
82267,MN,7.9
82268,WI,25.0
82269,GA,11.16666667
82270,IL,5.220833333
82271,NC,7.333333333
82272,GA,18.33333333
82273,MO,14.25
82274,IL,12.2
82275,LA,15.0
82276,GA,17.4
82277,IL,12.5
82278,MI,13.68965517
82279,NV,10.0
82280,MO,10.4
82281,IA,12.35714286
82282,GA,11.0
82283,CA,12.5
82284,CA,6.888888889
82285,IL,25.0
82286,CA,6.380952381
82287,FL,7.692307692
82288,CA,20.0
82289,CA,7.730769231
82290,OK,24.0
82291,AL,8.333333333
82292,TN,15.0
82293,MT,10.0
82294,IN,15.0
82295,IL,7.1
82296,CA,14.0
82297,WI,9.25
82298,OK,16.83333333
82299,CA,10.28571429
82300,TX,16.33333333
82301,KS,17.5
82302,TN,15.0
82303,CA,22.11875
82304,WA,25.0
82305,FL,14.0
82306,KS,12.73333333
82307,WA,12.5
82308,CA,10.875
82309,MI,8.384615385
82310,AL,25.0
82311,IL,10.66666667
82312,CA,20.0
82313,CA,11.8
82314,MI,10.22727273
82315,MO,11.42857143
82316,IL,5.25
82317,MN,7.764705882
82318,TX,10.63636364
82319,WA,20.0
82320,TX,11.81818182
82321,FL,10.0
82322,CA,5.894736842
82323,CA,12.63636364
82324,CA,6.647058824
82325,NC,12.3125
82326,KS,11.5
82327,FL,15.38461539
82328,NV,20.0
82329,CA,6.2
82330,GA,10.28571429
82331,CA,17.57142857
82332,CA,9.5
82333,TX,12.47368421
82334,MI,11.66666667
82335,NC,8.571428571
82336,MN,5.875
82337,NC,17.6
82338,TX,8.333333333
82339,FL,12.8
82340,MI,5.8
82341,CA,25.0
82342,GA,9.857142857
82343,FL,13.83333333
82344,TX,7.1875
82345,CA,19.66666667
82346,MO,10.5
82347,MI,13.5
82348,AZ,15.77777778
82349,FL,9.571428571
82350,WA,4.857142857
82351,NE,13.33333333
82352,MT,5.092142857
82353,CA,15.8
82354,MI,23.75
82355,CA,7.714285714
82356,TX,7.666666667
82357,TN,9.857142857
82358,AZ,11.25
82359,TN,3.52173913
82360,FL,15.33333333
82361,WA,20.0
82362,TN,10.0
82363,FL,19.23529412
82364,OR,15.0
82365,KS,15.0
82366,IL,5.3
82367,AZ,8.777777778
82368,CA,12.41666667
82369,CA,21.66666667
82370,MT,15.0
82371,KY,9.25
82372,TX,25.0
82373,TN,9.6
82374,GA,13.8
82375,IL,12.5
82376,TX,23.0
82377,FL,12.5
82378,FL,25.0
82379,IL,13.0
82380,MN,50.0
82381,IL,11.21428571
82382,OK,15.0
82383,TX,15.0
82384,WI,8.7
82385,KS,12.5
82386,NC,12.57142857
82387,OR,22.5
82388,CA,25.0
82389,TX,4.777777778
82390,WA,11.3125
82391,CA,9.9
82392,TX,10.375
82393,FL,6.0
82394,OK,6.517241379
82395,AZ,15.33333333
82396,CA,11.05882353
82397,OR,6.631578947
82398,SC,20.0
82399,IL,26.27272727
82400,TX,32.5
82401,CA,4.046511628
82402,CA,18.0
82403,IL,25.0
82404,CA,25.0
82405,AL,7.0
82406,OR,21.94117647
82407,MO,15.0
82408,OK,17.5
82409,MS,7.588235294
82410,WA,8.384615385
82411,UT,15.0
82412,NE,12.33333333
82413,IL,12.0
82414,CA,15.0
82415,NV,7.458333333
82416,MI,7.1875
82417,WA,9.2
82418,TX,14.44444444
82419,WI,5.75
82420,CA,14.5
82421,NC,15.0
82422,ND,2.75
82423,SC,8.45
82424,CO,15.0
82425,MI,15.0
82426,NM,20.0
82427,TN,15.45454546
82428,IL,27.14285714
82429,IA,12.5
82430,IA,11.23809524
82431,MI,2.875
82432,NC,11.6
82433,KY,4.833333333
82434,AK,11.0
82435,TX,6.428571429
82436,ND,4.851851852
82437,NC,14.0
82438,FL,25.0
82439,MO,8.307692308
82440,FL,14.0
82441,FL,12.33333333
82442,WA,9.352941177
82443,FL,10.0
82444,LA,20.0
82445,CA,15.0
82446,IL,9.4
82447,GA,9.0
82448,AR,7.5
82449,CA,23.13333333
82450,CA,8.733333333
82451,MT,5.256410256
82452,FL,20.0
82453,FL,5.133243243
82454,IL,12.5
82455,OR,10.66666667
82456,MO,7.0
82457,CA,11.6
82458,MO,25.0
82459,IL,11.25
82460,TN,15.16666667
82461,IN,20.18181818
82462,IA,9.714285714
82463,FL,9.6
82464,FL,6.2
82465,SC,4.933333333
82466,WI,8.333333333
82467,IN,11.57142857
82468,IL,16.75
82469,FL,9.083333333
82470,TX,8.333333333
82471,CA,25.0
82472,TN,11.875
82473,GA,10.66666667
82474,CA,17.88888889
82475,IL,13.66666667
82476,MO,15.0
82477,WA,15.2
82478,MI,7.2
82479,MO,9.888888889
82480,IL,7.625
82481,UT,8.055555556
82482,FL,9.105263158
82483,GA,14.0
82484,TN,10.0
82485,CA,15.0
82486,FL,10.83333333
82487,NC,7.8
82488,CA,14.81481482
82489,AZ,26.28571429
82490,MI,5.5
82491,MO,9.615384615
82492,MI,8.423076923
82493,FL,13.5
82494,SC,13.6
82495,AL,6.857142857
82496,AK,9.0
82497,GA,12.33333333
82498,CA,20.0
82499,KY,6.216216216
82500,FL,33.7
82501,NV,17.42857143
82502,FL,5.571428571
82503,IA,10.66666667
82504,MI,13.2
82505,TX,6.142857143
82506,IL,24.2
82507,IL,20.72727273
82508,CA,19.6
82509,IN,7.333333333
82510,MI,11.66666667
82511,IL,29.58333333
82512,FL,5.833333333
82513,NM,11.53846154
82514,TX,5.3
82515,MI,5.714285714
82516,CA,6.0
82517,WA,11.5
82518,WA,10.0
82519,FL,10.0
82520,OR,4.941176471
82521,IL,5.666666667
82522,LA,10.0952381
82523,FL,10.06666667
82524,MO,11.4
82525,CA,15.41666667
82526,TN,25.0
82527,KY,6.866666667
82528,IN,7.833333333
82529,CA,13.5
82530,FL,8.954545455
82531,IL,17.0
82532,TX,5.384615385
82533,NC,16.66666667
82534,WY,15.0
82535,MI,15.0
82536,CO,87.5
82537,WI,12.0
82538,GA,10.71428571
82539,SC,18.2
82540,IA,14.77777778
82541,TX,8.5
82542,AZ,28.85714286
82543,TX,20.44
82544,AZ,60.71428571
82545,CA,4.043478261
82546,KS,12.91666667
82547,NE,11.57142857
82548,TX,20.0
82549,WA,10.8
82550,FL,9.416666667
82551,CA,10.0
82552,OR,20.0
82553,CA,12.5
82554,TX,20.0
82555,CA,12.45454546
82556,NV,13.05882353
82557,CA,17.5
82558,AK,15.0
82559,AL,15.0
82560,OK,15.0
82561,IL,17.22222222
82562,OK,6.714285714
82563,KY,3.571428571
82564,MI,20.0
82565,FL,15.0
82566,TX,5.888888889
82567,SC,14.21428571
82568,IN,11.33333333
82569,MN,12.75
82570,FL,11.0
82571,CA,24.5
82572,NC,9.166666667
82573,NE,14.57142857
82574,WI,13.93877551
82575,OK,11.57142857
82576,GA,13.16666667
82577,IL,12.0
82578,MI,5.833333333
82579,CA,15.0
82580,LA,13.64705882
82581,FL,8.166666667
82582,CA,15.0
82583,TN,18.375
82584,FL,4.846153846
82585,TX,18.7
82586,TX,14.33333333
82587,FL,15.0
82588,GA,3.909090909
82589,CA,14.8
82590,NM,10.0
82591,IN,13.0
82592,AL,20.0
82593,WA,15.0
82594,MI,11.2
82595,MI,20.0
82596,NC,17.625
82597,OR,10.61538462
82598,WI,11.8
82599,CA,50.0
82600,MN,6.56
82601,NC,8.5
82602,FL,33.125
82603,NC,11.71428571
82604,MO,12.5
82605,WI,4.56
82606,GA,10.625
82607,MS,18.33333333
82608,FL,10.71428571
82609,TX,15.0
82610,GA,17.28571429
82611,FL,15.0
82612,MO,11.71428571
82613,IN,10.66666667
82614,TX,21.66666667
82615,FL,5.071428571
82616,TX,10.875
82617,IN,10.11111111
82618,TX,8.090909091
82619,MN,81.92857143
82620,CO,9.0
82621,CA,23.375
82622,TN,9.0
82623,OK,21.66666667
82624,TX,7.333333333
82625,SC,8.46875
82626,NC,7.0
82627,CA,9.888888889
82628,TX,10.36
82629,NC,15.72727273
82630,UT,10.0
82631,TN,7.0
82632,IL,20.0
82633,CA,21.25
82634,NC,12.5
82635,IL,10.0
82636,AL,17.5
82637,TN,16.92307692
82638,KS,11.8
82639,TX,8.333333333
82640,WI,11.5
82641,FL,8.8
82642,FL,10.22222222
82643,NV,11.0
82644,MN,9.833333333
82645,OK,17.5
82646,FL,11.81818182
82647,AR,6.6
82648,MI,15.28571429
82649,KS,7.2
82650,WI,4.019230769
82651,NC,25.0
82652,WI,2.696428571
82653,FL,8.166666667
82654,IN,7.782608696
82655,IL,15.0
82656,KS,15.0
82657,NV,9.333333333
82658,CA,7.857142857
82659,IA,13.6
82660,SD,9.166666667
82661,MI,8.5
82662,FL,14.33333333
82663,MI,10.0
82664,AR,9.166666667
82665,CA,7.818181818
82666,FL,4.866666667
82667,TN,20.0
82668,FL,4.766666667
82669,AR,25.0
82670,CA,15.0
82671,CA,6.5
82672,WA,11.125
82673,HI,30.0
82674,WA,8.8
82675,MN,17.54545455
82676,WI,8.2
82677,IL,11.45454546
82678,TX,4.5
82679,WI,17.16666667
82680,NC,10.46666667
82681,NC,16.90909091
82682,LA,12.5
82683,TX,5.5
82684,MN,3.846153846
82685,OK,3.36
82686,AZ,8.0
82687,NC,25.0
82688,FL,15.85714286
82689,AL,10.83333333
82690,OR,6.666666667
82691,TX,10.95454546
82692,CA,10.22727273
82693,MN,14.0
82694,FL,20.0
82695,MS,15.0
82696,IN,21.0
82697,FL,2.706896552
82698,CO,8.863636364
82699,CA,13.2
82700,WI,5.5
82701,CA,18.65
82702,MO,7.0
82703,AR,25.0
82704,ME,8.333333333
82705,TX,23.5
82706,IN,8.714285714
82707,CA,25.0
82708,FL,15.0
82709,TN,9.2
82710,CA,9.666666667
82711,CA,3.25
82712,MN,6.611111111
82713,FL,20.0
82714,TX,8.8125
82715,FL,6.666666667
82716,IL,17.75
82717,TX,7.4
82718,MI,14.0
82719,FL,11.75
82720,AR,20.0
82721,WA,15.0
82722,CA,8.769230769
82723,CA,14.6
82724,IL,20.0
82725,IN,25.0
82726,AZ,8.9
82727,CO,5.5
82728,WA,10.0
82729,GA,11.66666667
82730,CO,8.6
82731,TX,7.909090909
82732,IN,9.2
82733,WA,14.0
82734,TN,15.0
82735,MT,16.2
82736,CA,8.111111111
82737,CO,6.357142857
82738,TN,9.0
82739,MI,27.5
82740,FL,8.666666667
82741,IL,9.833333333
82742,IL,15.0
82743,TX,15.0
82744,MI,15.0
82745,MS,6.25
82746,FL,23.0
82747,CA,4.9375
82748,FL,8.090909091
82749,TX,8.833333333
82750,NC,7.421052632
82751,CA,8.857142857
82752,MI,17.28571429
82753,KS,6.125
82754,CO,25.0
82755,CA,18.5
82756,MI,6.916666667
82757,FL,6.035714286
82758,GA,17.5
82759,MS,14.0
82760,FL,13.0
82761,AR,12.75
82762,AZ,9.333333333
82763,CA,221.4444444
82764,CA,25.16666667
82765,TX,9.2
82766,TX,15.44444444
82767,ID,5.470588235
82768,MN,19.25
82769,MN,11.18181818
82770,IL,8.0
82771,CA,13.66666667
82772,IL,21.0
82773,KS,9.857142857
82774,MI,25.0
82775,CA,13.8
82776,TX,17.5
82777,OR,15.83333333
82778,WA,15.0
82779,ID,13.0
82780,KY,9.0
82781,MI,6.648648649
82782,TX,11.2
82783,WI,20.0
82784,IN,8.153846154
82785,NV,12.60869565
82786,AZ,16.0
82787,GA,15.54545455
82788,GA,13.0
82789,MI,10.33333333
82790,IL,5.555555556
82791,NC,7.071428571
82792,WI,6.333333333
82793,AZ,4.470588235
82794,MI,16.66666667
82795,IN,15.0
82796,OR,11.07142857
82797,OK,20.0
82798,MN,8.5
82799,CA,8.64
82800,IL,15.0
82801,NC,15.28571429
82802,TX,20.0
82803,GA,25.0
82804,TX,6.266666667
82805,WA,3.733333333
82806,FL,14.33333333
82807,CA,10.25
82808,OR,12.5
82809,MN,2.588235294
82810,WI,4.857142857
82811,IN,15.88235294
82812,OK,8.5
82813,OK,15.0
82814,CA,25.0
82815,IN,6.857142857
82816,SC,11.55555556
82817,FL,14.35714286
82818,TX,6.666666667
82819,TX,2.933333333
82820,AZ,12.38888889
82821,NC,11.875
82822,NE,7.066666667
82823,CA,9.260869565
82824,IN,4.166666667
82825,CA,5.466666667
82826,GA,19.28571429
82827,MO,12.0
82828,AK,15.0
82829,IL,6.083333333
82830,TX,5.083333333
82831,OR,9.9
82832,CA,25.0
82833,TX,5.65
82834,LA,30.0
82835,FL,15.6
82836,CA,8.555555556
82837,FL,5.777777778
82838,IN,25.0
82839,CA,12.0
82840,CA,10.28571429
82841,CA,8.454545455
82842,OK,11.07142857
82843,MN,14.8
82844,IN,7.125
82845,KY,11.57142857
82846,OR,9.692307692
82847,OR,16.5
82848,TX,7.129032258
82849,TN,8.7
82850,TN,7.5
82851,NC,18.33333333
82852,KY,17.75
82853,TX,14.72727273
82854,IL,16.0
82855,CA,6.710526316
82856,NV,15.33333333
82857,TX,10.0
82858,FL,7.6
82859,TX,9.75
82860,GA,20.0
82861,IL,9.0
82862,TX,7.411764706
82863,MO,16.75
82864,KS,11.63157895
82865,CA,12.83333333
82866,IL,3.275862069
82867,TX,10.84615385
82868,WI,14.14285714
82869,OR,11.0
82870,CA,5.75
82871,CA,18.0
82872,WI,9.888888889
82873,NC,12.375
82874,IL,5.178571429
82875,FL,12.66666667
82876,NE,15.0
82877,IA,18.0
82878,FL,20.0
82879,VA,6.277777778
82880,UT,8.166666667
82881,ID,20.0
82882,MN,6.6
82883,NV,7.333333333
82884,TN,31.66666667
82885,CA,13.33333333
82886,GA,16.66666667
82887,AZ,39.28571429
82888,MS,17.72727273
82889,WA,9.555555556
82890,IL,10.33333333
82891,MN,6.266666667
82892,NY,11.66666667
82893,MI,10.8
82894,CA,9.375
82895,TN,25.0
82896,FL,9.375
82897,MI,7.090909091
82898,GA,6.583333333
82899,CA,19.75
82900,SC,16.66666667
82901,LA,7.833333333
82902,MO,12.33333333
82903,AR,11.375
82904,NC,10.625
82905,TX,5.470588235
82906,TX,14.66666667
82907,CA,15.66666667
82908,IL,50.0
82909,CA,7.692307692
82910,OK,9.454545455
82911,AZ,17.5
82912,SD,11.375
82913,CA,20.0
