,controln,state,gender,medianhv,ic1,ic4,hvp1,percapita,pobc1,pobc2,ic2,ic3,avggift,tcode,dob,domain,target_d
3172,81319,WI,Female,310.0,232,339.0,0,9741.0,1,90,258.0,309,9.833333333,0,0,R3,15.0
3173,1685,CA,Unknown,1130.0,333,431.0,9,15654.0,7,63,383.0,385,14.0,0,3001,R2,20.0
3174,108781,LA,Female,703.0,322,417.0,5,15510.0,4,65,394.0,353,15.25,0,2610,T1,24.0
3175,188999,ND,Male,696.0,376,418.0,0,13495.0,2,84,407.0,377,5.46,0,0,C1,5.0
3176,72936,MI,Male,457.0,244,306.0,0,9868.0,3,87,272.0,278,9.592592593,1,6111,R3,20.0
3177,143011,CA,Unknown,5727.0,694,981.0,99,47422.0,25,32,1051.0,826,5.346153846,0,0,U1,5.0
3178,66219,MI,Male,1139.0,630,713.0,8,27594.0,3,72,676.0,670,35.0,1,5612,S1,50.0
3179,159883,CA,Female,554.0,183,224.0,0,7394.0,4,74,186.0,211,5.4375,2,2207,C3,10.0
3180,95525,IL,Male,606.0,304,350.0,1,13662.0,1,72,322.0,320,37.5,1,0,R2,30.0
3181,188778,FL,Unknown,635.0,225,291.0,1,10611.0,5,31,248.0,269,13.25,0,5603,0,20.0
3182,55527,MS,Female,393.0,189,357.0,0,11906.0,6,75,224.0,266,5.375,0,6409,C2,4.0
3183,151788,CA,Female,1407.0,368,386.0,6,11969.0,8,59,407.0,369,10.2,0,3301,U3,10.0
3184,173997,HI,Male,3500.0,365,588.0,86,27042.0,24,50,521.0,486,20.0,1,3701,U1,20.0
3185,145383,CA,Male,3617.0,549,599.0,96,19464.0,15,52,558.0,614,6.666666667,1,3801,S1,10.0
3186,176221,OR,Female,625.0,247,343.0,0,13242.0,8,47,274.0,301,7.222222222,0,0,S2,13.0
3187,50688,TN,Female,640.0,284,377.0,0,13077.0,1,76,310.0,347,9.235294118,28,3001,R2,10.0
3188,69116,MI,Female,1151.0,483,595.0,2,18525.0,0,88,496.0,551,15.22222222,0,4503,S1,20.0
3189,72193,MI,Female,918.0,388,525.0,17,18658.0,6,73,407.0,489,20.0,2,5101,T2,10.0
3190,11611,CA,Male,1769.0,330,435.0,32,16587.0,1,56,382.0,410,17.5,1,0,T2,10.0
3191,46129,FL,Male,973.0,323,396.0,7,12469.0,3,32,365.0,368,13.14285714,1,0,R2,10.0
3192,52398,TN,Female,418.0,230,306.0,1,9690.0,0,84,238.0,293,11.14285714,0,5001,R2,14.0
3193,190408,FL,Unknown,801.0,255,331.0,0,13727.0,13,7,273.0,294,6.6,0,3104,C2,7.0
3194,145214,CA,Female,1778.0,393,513.0,30,17324.0,7,45,502.0,445,13.0,28,4601,U2,20.0
3195,155528,CA,Female,1185.0,244,409.0,10,15753.0,6,47,384.0,311,9.666666667,0,2101,C2,10.0
3196,94239,IL,Female,4750.0,250,378.0,81,17013.0,27,40,285.0,314,10.0,0,0,U2,15.0
3197,188054,CA,Unknown,2176.0,419,483.0,65,14484.0,10,61,453.0,461,7.076923077,0,0,C1,13.0
3198,128642,TX,Female,363.0,274,331.0,1,10120.0,4,64,324.0,283,6.8,0,6401,T3,10.0
3199,174422,OR,Female,1036.0,436,603.0,10,22334.0,7,42,524.0,520,4.166666667,0,0,0,5.0
3200,190035,TX,Female,899.0,504,502.0,0,17300.0,2,53,500.0,510,10.0,2,0,S1,10.0
3201,140429,NM,Male,0.0,0,0.0,0,0.0,0,0,0.0,0,21.72222222,1,0,T3,25.0
3202,168242,CA,Female,2741.0,414,461.0,87,18997.0,5,62,453.0,467,12.5,0,3001,U1,12.0
3203,73873,MI,Male,1114.0,377,618.0,5,21787.0,6,67,516.0,492,15.22222222,2,1604,S1,32.0
3204,78270,WI,Male,277.0,169,221.0,0,6074.0,0,48,173.0,219,10.0,1,3401,U4,15.0
3205,108819,LA,Female,456.0,165,251.0,1,7768.0,0,87,208.0,216,4.333333333,28,0,R3,4.0
3206,4991,KS,Female,436.0,313,363.0,0,10419.0,1,67,321.0,351,16.78571429,2,2010,T2,23.0
3207,86387,ND,Male,338.0,248,350.0,0,11687.0,1,82,274.0,318,10.0,1,1001,R2,10.0
3208,24997,SC,Female,474.0,282,331.0,0,9849.0,2,72,332.0,316,20.0,0,4701,T2,5.0
3209,189958,TX,Female,838.0,306,455.0,0,14811.0,0,77,403.0,394,3.939393939,3,1610,T2,5.0
3210,120022,TX,Female,825.0,564,611.0,1,19618.0,3,51,572.0,590,10.0,0,5401,T1,20.0
3211,36809,TX,Male,876.0,515,574.0,0,18148.0,8,55,525.0,576,4.266666667,0,1201,S2,5.0
3212,99761,MO,Male,631.0,370,398.0,0,12100.0,0,80,380.0,382,6.6,1,6801,T2,6.0
3213,68120,MI,Female,698.0,340,436.0,0,15577.0,6,83,396.0,355,12.71428571,28,3908,U2,20.0
3214,102372,MO,Male,557.0,298,365.0,0,13056.0,4,61,364.0,326,13.0,1,0,S2,23.0
3215,6050,MO,Female,691.0,311,411.0,1,12519.0,0,84,347.0,383,10.62921348,0,0,0,32.0
3216,118657,TX,Female,368.0,171,245.0,1,10255.0,1,80,200.0,227,7.75,28,0,R3,11.0
3217,169135,CA,Female,1751.0,273,340.0,37,12557.0,4,63,282.0,328,25.0,0,0,C2,10.0
3218,187748,FL,Unknown,865.0,341,432.0,3,15630.0,7,21,387.0,392,8.375,0,0,0,7.0
3219,73786,MI,Male,1176.0,558,672.0,3,21886.0,1,80,608.0,609,8.0,1,2303,S1,12.0
3220,47276,AL,Male,485.0,247,370.0,1,12619.0,1,92,378.0,305,7.181818182,1,4001,T2,6.0
3221,27329,GA,Male,684.0,282,375.0,1,13025.0,1,75,318.0,336,15.0,2,4601,T2,15.0
3222,102579,MO,Unknown,300.0,240,322.0,0,10527.0,0,81,283.0,285,5.0,0,0,R2,5.0
3223,145403,CA,Female,2730.0,294,447.0,89,15068.0,17,55,304.0,391,5.127659575,0,602,S2,10.0
3224,59814,IN,Female,392.0,249,343.0,0,11274.0,0,85,301.0,295,5.4535,28,4001,R3,5.0
3225,85059,MN,Male,303.0,254,337.0,0,12469.0,1,86,294.0,299,3.722222222,1,1701,R2,5.0
3226,168103,CA,Male,1279.0,280,276.0,5,6474.0,56,35,249.0,315,8.0,1,4201,U3,10.0
3227,13452,FL,Male,562.0,257,313.0,0,11595.0,6,21,268.0,312,7.625,1,2001,C3,10.0
3228,183673,WA,Female,413.0,214,249.0,0,6780.0,29,43,227.0,229,9.0,0,1108,R2,10.0
3229,160306,CA,Female,1283.0,360,380.0,0,12397.0,6,45,386.0,367,12.33333333,2,2601,T2,10.0
3230,140347,NM,Male,911.0,224,378.0,8,12142.0,7,57,285.0,319,8.0,0,0,C2,10.0
3231,57092,KY,Male,1110.0,452,542.0,6,17207.0,0,79,474.0,532,23.66666667,0,5308,T1,36.0
3232,171216,CA,Female,1361.0,368,487.0,13,16200.0,9,43,409.0,441,5.833333333,0,3601,S2,5.0
3233,111861,AR,Male,340.0,136,196.0,0,7061.0,1,76,150.0,165,3.6,1,2212,T3,5.0
3234,66393,MI,Male,605.0,369,441.0,1,14582.0,2,14,415.0,377,21.0,0,5412,T2,50.0
3235,189848,FL,Male,885.0,264,414.0,6,18769.0,18,11,331.0,343,9.733333333,1,1801,C2,12.0
3236,103298,MO,Female,588.0,258,340.0,0,11512.0,2,69,310.0,293,12.5,0,7101,R1,15.0
3237,104442,KS,Female,2172.0,1033,1078.0,56,42625.0,4,45,1048.0,1031,23.33333333,28,4608,S1,35.0
3238,83279,MN,Female,1300.0,596,772.0,3,28518.0,1,66,717.0,674,9.0,0,4501,S1,19.0
3239,153026,CA,Female,1625.0,196,256.0,0,10679.0,7,23,197.0,238,6.214285714,2,2601,C3,10.0
3240,162687,CA,Female,3238.0,271,402.0,93,21383.0,17,45,389.0,325,15.4,0,4001,U1,35.0
3241,133283,ID,Male,595.0,276,323.0,1,9788.0,2,52,283.0,312,10.83333333,1002,0,R2,15.0
3242,58934,KY,Female,282.0,169,225.0,1,7323.0,0,87,198.0,190,15.0,0,0,R3,10.0
3243,151195,CA,Female,3905.0,882,989.0,95,35563.0,14,37,1022.0,923,8.25,0,1001,0,10.0
3244,1322,MI,Female,376.0,397,412.0,0,15260.0,3,77,401.0,405,12.42857143,28,4301,U2,14.0
3245,157307,CA,Male,3254.0,481,614.0,91,18646.0,16,44,607.0,485,25.0,1,6001,U1,30.0
3246,175582,OR,Female,411.0,198,240.0,0,9565.0,6,55,225.0,225,9.428571429,28,6011,C3,15.0
3247,78875,WI,Female,1043.0,519,604.0,3,22555.0,10,64,544.0,578,15.0,28,403,S1,15.0
3248,57705,KY,Female,375.0,145,205.0,0,8278.0,0,72,138.0,189,3.576923077,0,0,U4,5.0
3249,70039,MI,Male,828.0,452,594.0,5,21946.0,6,76,495.0,515,10.13333333,1,5002,T2,13.0
3250,138307,AZ,Female,1711.0,401,608.0,33,23098.0,9,18,441.0,527,12.4,0,4310,S1,18.0
3251,163614,CA,Female,4051.0,588,630.0,97,21692.0,22,57,605.0,617,4.571428571,0,0,U1,10.0
3252,21966,NC,Female,824.0,285,356.0,3,13339.0,2,59,305.0,333,5.92,2,0,R2,6.0
3253,44433,FL,Male,606.0,220,290.0,2,11294.0,6,24,244.0,265,11.0,1,2308,C2,10.0
3254,189234,NV,Female,781.0,221,321.0,1,13071.0,4,15,263.0,294,6.333333333,28,0,U3,5.0
3255,37304,FL,Male,640.0,244,335.0,9,12992.0,4,40,266.0,303,7.642857143,1,3911,S1,5.0
3256,35728,FL,Male,786.0,339,361.0,1,11296.0,9,24,354.0,349,11.33333333,0,4801,T2,10.0
3257,30640,GA,Female,629.0,256,420.0,0,15293.0,5,54,339.0,319,10.33333333,0,3311,C2,15.0
3258,7734,WI,Male,683.0,331,397.0,1,13025.0,2,92,349.0,367,11.22727273,1,2512,T2,20.0
3259,42776,FL,Male,1385.0,300,472.0,31,21226.0,5,13,358.0,391,14.0,2,0,C1,16.0
3260,44817,FL,Female,534.0,197,254.0,0,9144.0,2,25,223.0,231,3.357142857,2,1806,T3,5.0
3261,165241,CA,Male,2589.0,620,733.0,81,28038.0,5,60,650.0,692,11.75,1,2602,C1,15.0
3262,111371,AR,Unknown,655.0,356,412.0,0,13334.0,2,48,401.0,362,8.6,0,0,T2,20.0
3263,134398,UT,Female,777.0,317,431.0,2,14867.0,4,59,408.0,346,7.555555556,2,2501,U1,10.0
3264,88868,IL,Female,2313.0,502,725.0,65,28018.0,9,56,646.0,579,7.428571429,0,2401,S1,8.0
3265,183223,WA,Male,876.0,337,439.0,3,15017.0,4,37,353.0,403,15.25,1,5601,S2,23.0
3266,186925,SD,Female,235.0,211,295.0,0,9870.0,1,84,257.0,250,10.91666667,0,3001,R2,15.0
3267,132097,CA,Female,1988.0,364,494.0,49,17239.0,15,38,463.0,429,12.375,2,3801,T2,13.0
3268,61962,IN,Female,970.0,314,455.0,11,15281.0,1,66,370.0,389,12.66666667,0,0,T2,25.0
3269,162656,CA,Female,685.0,166,257.0,0,7945.0,3,60,205.0,227,17.4,0,0,T2,20.0
3270,79602,WI,Male,937.0,321,545.0,7,18567.0,13,52,441.0,433,10.57692308,2,1102,S1,15.0
3271,65578,MI,Female,693.0,399,481.0,0,15421.0,1,88,415.0,446,10.11111111,28,2102,U3,21.0
3272,169186,CA,Male,1050.0,256,339.0,6,11406.0,1,59,290.0,296,5.2,1,2801,R2,9.0
3273,189438,HI,Male,1563.0,263,360.0,50,16647.0,28,15,349.0,275,7.666666667,1,4101,U2,9.0
3274,110871,AR,Female,341.0,160,252.0,0,8707.0,1,80,215.0,215,4.0,2,1010,R2,5.0
3275,168370,CA,Female,2798.0,425,474.0,76,21926.0,29,36,428.0,469,14.5,0,5804,S2,15.0
3276,156618,CA,Unknown,2043.0,364,423.0,53,19087.0,19,56,385.0,412,9.666666667,0,4401,S2,25.0
3277,109858,LA,Female,772.0,369,446.0,0,16215.0,0,70,365.0,447,9.7,0,5512,S1,15.0
3278,99501,MO,Female,988.0,509,529.0,2,15666.0,1,80,521.0,509,10.0,0,5701,S1,10.0
3279,125467,TX,Female,431.0,194,223.0,0,8888.0,8,61,209.0,219,12.5,0,0,C3,15.0
3280,55956,FL,Female,1625.0,450,660.0,35,33485.0,5,21,531.0,578,9.25,0,0,C1,10.0
3281,103644,MO,Female,376.0,178,248.0,0,10244.0,0,71,233.0,219,6.0,0,0,T2,10.0
3282,39613,FL,Female,701.0,332,403.0,1,13020.0,6,37,348.0,394,9.685,2,5610,S3,5.0
3283,159,MN,Male,530.0,236,359.0,1,12208.0,1,78,307.0,296,9.310344828,2,1602,R2,12.0
3284,129748,CO,Female,1208.0,560,612.0,0,18843.0,4,29,549.0,616,13.8,2,5701,S1,16.0
3285,174576,OR,Female,681.0,335,419.0,0,14011.0,5,54,398.0,356,30.75,28,4801,S2,51.0
3286,71639,MI,Male,755.0,496,578.0,0,16944.0,6,57,530.0,520,12.14285714,1,2301,S1,17.0
3287,172851,CA,Male,1148.0,240,423.0,15,16188.0,5,49,311.0,321,13.0,1,5001,C2,10.0
3288,164364,CA,Female,2332.0,508,574.0,71,19798.0,6,59,533.0,528,5.714285714,0,5201,S1,6.0
3289,176253,OR,Female,1506.0,517,711.0,20,39301.0,6,35,573.0,632,32.91666667,2,1309,R2,50.0
3290,140181,CO,Female,487.0,117,197.0,1,9103.0,5,32,152.0,161,3.444444444,28,2201,T2,3.0
3291,5331,NC,Unknown,1618.0,508,635.0,12,22608.0,6,35,580.0,527,11.54545455,2,0,C1,14.0
3292,31953,IL,Male,1210.0,471,553.0,3,17995.0,8,61,519.0,511,12.22222222,1,0,T1,12.0
3293,79399,WI,Male,487.0,298,360.0,0,11498.0,1,82,322.0,328,17.5,0,5507,R2,30.0
3294,74732,MI,Male,229.0,214,285.0,0,8985.0,2,69,260.0,246,15.91666667,1,0,R2,15.0
3295,36395,FL,Male,885.0,345,595.0,1,30256.0,4,5,565.0,473,11.1,1,1601,C2,15.0
3296,75835,IA,Unknown,298.0,234,279.0,0,9825.0,4,64,250.0,269,3.857142857,0,4401,C3,5.0
3297,4606,IL,Unknown,1045.0,288,399.0,1,12829.0,33,56,347.0,337,24.75,0,2509,U3,25.0
3298,51234,TN,Female,484.0,232,318.0,0,10806.0,4,62,324.0,265,9.5,28,2301,S3,25.0
3299,71616,MI,Male,501.0,397,434.0,0,12437.0,2,71,403.0,424,27.625,1,5601,S2,50.0
3300,182697,WA,Unknown,613.0,246,335.0,2,11634.0,3,56,290.0,296,20.0,2,0,R1,20.0
3301,173100,CA,Female,625.0,172,250.0,0,8875.0,1,63,190.0,226,13.0,0,0,R2,21.0
3302,172784,CA,Female,688.0,175,292.0,0,9422.0,3,66,187.0,258,5.571428571,0,3201,R2,5.0
3303,145637,CA,Female,2908.0,606,717.0,87,23934.0,5,54,644.0,677,16.25,0,4801,S1,25.0
3304,41445,FL,Male,1007.0,433,608.0,16,22698.0,5,30,498.0,543,17.5,1,5201,S1,35.0
3305,22900,SC,Female,750.0,170,213.0,7,10765.0,3,74,171.0,223,21.33333333,2,0,C3,10.0
3306,93086,IL,Female,1088.0,241,343.0,11,10050.0,48,32,288.0,308,20.0,0,6301,U1,20.0
3307,95727,IL,Unknown,364.0,305,383.0,0,12461.0,2,56,333.0,329,15.55555556,0,5208,S3,18.0
3308,127759,TX,Male,304.0,249,297.0,0,9565.0,5,61,260.0,281,5.8,1,801,T2,6.0
3309,190666,CA,Male,1202.0,256,325.0,4,14662.0,11,56,281.0,308,8.611111111,1,4812,T2,13.0
3310,90894,IL,Unknown,827.0,369,430.0,1,14536.0,1,79,415.0,386,4.473684211,0,0,S2,4.0
3311,160275,CA,Female,1585.0,331,405.0,18,14925.0,11,50,358.0,373,20.0,28,6801,C2,5.0
3312,184723,AK,Male,1037.0,472,568.0,3,17888.0,2,30,513.0,533,16.25,1,6901,T2,10.0
3313,52548,TN,Male,457.0,203,316.0,1,10766.0,0,82,270.0,256,13.57142857,0,3703,R2,14.0
3314,158813,CA,Male,2279.0,429,520.0,84,25286.0,8,34,463.0,491,9.5,1,1710,C1,10.0
3315,73008,MI,Female,587.0,305,345.0,0,10907.0,1,91,325.0,316,8.214285714,2,5205,R2,12.0
3316,105144,KS,Female,424.0,192,298.0,0,9813.0,1,77,244.0,236,4.0,0,0,C3,3.0
3317,52132,TN,Female,397.0,271,292.0,0,9937.0,0,89,293.0,270,6.857142857,0,0,0,7.0
3318,12474,FL,Female,739.0,340,348.0,0,12436.0,2,34,347.0,339,8.0,1,2307,T2,10.0
3319,160425,CA,Unknown,1135.0,265,324.0,5,11259.0,10,53,299.0,306,9.923076923,0,2601,T2,12.0
3320,175112,CA,Female,3018.0,728,757.0,96,21525.0,20,45,749.0,749,20.0,0,5701,T2,20.0
3321,51382,TN,Male,688.0,311,377.0,0,11395.0,1,69,364.0,335,10.66666667,1,0,T2,25.0
3322,146153,CA,Female,1442.0,293,368.0,16,10759.0,36,46,321.0,333,18.25,0,3210,U3,44.0
3323,133743,ID,Male,491.0,218,283.0,0,9606.0,2,40,255.0,248,8.25,1002,4401,R2,20.0
3324,155602,CA,Male,1426.0,435,577.0,2,21462.0,4,51,534.0,509,20.14285714,1,2006,C1,25.0
3325,149199,CA,Male,2667.0,481,671.0,89,23903.0,28,36,577.0,579,7.666666667,0,0,U1,15.0
3326,124514,TX,Female,575.0,425,451.0,0,12960.0,6,78,422.0,449,17.14285714,28,5702,C2,26.0
3327,57407,KY,Male,1453.0,512,658.0,27,22926.0,5,77,607.0,590,15.0,1,4201,S1,21.0
3328,185774,NC,Female,650.0,278,445.0,3,17843.0,1,59,372.0,339,15.47727273,0,0,0,12.0
3329,189962,CA,Male,833.0,295,403.0,6,13341.0,11,43,299.0,378,11.85714286,0,4601,T3,10.0
3330,27045,WI,Female,571.0,217,327.0,2,12055.0,2,65,259.0,280,8.9375,28,0,R2,16.0
3331,97424,IL,Male,413.0,166,323.0,1,11274.0,1,89,239.0,259,4.848484849,2,0,R3,5.0
3332,163591,CA,Male,3919.0,427,589.0,93,25828.0,17,48,453.0,552,23.14285714,0,2201,U1,35.0
3333,15772,NC,Female,439.0,134,212.0,0,7525.0,0,77,189.0,168,5.666666667,2,0,C3,10.0
3334,71427,MI,Male,914.0,421,543.0,2,20079.0,2,74,530.0,467,16.5,1,5510,T1,30.0
3335,159039,CA,Female,1656.0,298,388.0,18,17943.0,10,36,350.0,356,15.35,0,2001,C2,25.0
3336,22984,SC,Female,0.0,0,0.0,0,0.0,0,0,0.0,0,6.0,0,0,T2,1.0
3337,89210,AR,Unknown,493.0,188,259.0,1,9997.0,3,35,202.0,223,44.72727273,2,3801,S2,25.0
3338,6490,WA,Male,1118.0,354,466.0,7,13991.0,5,54,453.0,385,22.0,0,1201,T2,25.0
3339,48003,AL,Unknown,765.0,408,472.0,1,15150.0,1,68,430.0,441,7.611111111,0,0,T2,10.0
3340,189199,KS,Female,636.0,311,495.0,0,16133.0,4,47,412.0,332,16.66666667,0,0,T2,25.0
3341,117882,AR,Female,424.0,252,354.0,0,14198.0,0,44,303.0,299,11.66666667,0,2907,0,20.0
3342,174932,OR,Female,923.0,447,524.0,1,17104.0,2,50,481.0,493,12.9,28,0,T2,20.0
3343,101033,MO,Male,696.0,387,430.0,0,12711.0,3,67,406.0,421,13.8,0,5711,T2,21.0
3344,143299,CA,Male,2581.0,555,676.0,71,21182.0,34,41,641.0,561,14.44444444,0,2801,U1,15.0
3345,189749,FL,Male,1093.0,366,478.0,7,19287.0,9,15,413.0,434,9.0,1,2211,S2,10.0
3346,127108,TX,Unknown,727.0,427,437.0,0,14147.0,2,53,421.0,431,13.75,28,0,T1,10.0
3347,74614,MI,Female,616.0,342,403.0,1,11510.0,1,80,373.0,375,4.416666667,28,3501,R2,5.0
3348,182519,WA,Male,635.0,236,307.0,1,11588.0,3,52,243.0,298,15.0,1,4701,T2,5.0
3349,95467,IL,Female,765.0,352,456.0,2,18503.0,1,78,381.0,435,5.9375,0,2501,R2,4.0
3350,126530,TX,Male,369.0,253,291.0,0,7909.0,7,82,269.0,266,25.0,0,4401,T2,30.0
3351,9049,FL,Female,586.0,323,335.0,0,8833.0,37,27,327.0,334,8.818181818,2,4601,C3,15.0
3352,19986,NC,Male,397.0,183,255.0,0,7214.0,0,90,210.0,230,9.0,0,7001,T2,10.0
3353,25731,GA,Male,804.0,366,441.0,7,15041.0,2,54,408.0,400,15.0,0,6801,T2,21.0
3354,45258,FL,Female,518.0,184,264.0,0,11126.0,7,12,213.0,228,10.0,0,4501,U3,5.0
3355,175996,OR,Female,1149.0,504,580.0,6,19641.0,7,53,526.0,550,11.5,0,3501,S1,10.0
3356,56113,MS,Male,494.0,259,333.0,0,10812.0,1,65,306.0,296,4.102564103,1002,4504,T2,5.0
3357,138945,AZ,Female,1773.0,226,425.0,42,16919.0,7,15,354.0,342,11.0,28,2901,C2,23.0
3358,135098,AZ,Female,699.0,250,299.0,0,15108.0,12,35,290.0,286,7.583333333,28,3106,S2,20.0
3359,87074,MT,Female,320.0,172,285.0,0,9900.0,0,78,208.0,247,10.64,0,7801,R3,5.0
3360,23723,SC,Male,880.0,412,505.0,2,18480.0,2,49,433.0,469,7.555555556,1,6101,T1,10.0
3361,116053,TX,Male,1112.0,594,639.0,4,26632.0,2,62,619.0,597,6.0,1,5201,C1,6.0
3362,92021,IL,Male,960.0,344,459.0,0,16580.0,8,71,411.0,398,20.0,1,3201,C2,20.0
3363,164989,CA,Female,5287.0,1032,1002.0,98,43904.0,10,51,1105.0,949,13.375,0,3209,S1,30.0
3364,126013,TX,Male,697.0,435,497.0,0,15966.0,2,64,488.0,457,15.33333333,0,4001,R2,20.0
3365,117076,TX,Female,548.0,238,271.0,0,7325.0,11,79,236.0,261,7.941176471,0,1808,S3,10.0
3366,26680,GA,Female,794.0,323,507.0,2,21758.0,2,69,396.0,461,10.81818182,2,5608,T1,15.0
3367,176252,OR,Male,716.0,371,421.0,2,15858.0,1,37,373.0,419,10.36363636,2,1101,S1,15.0
3368,119154,TX,Unknown,595.0,400,426.0,0,14881.0,0,62,429.0,387,5.576923077,1002,2401,C2,10.0
3369,141442,NV,Male,943.0,497,533.0,0,17961.0,11,25,509.0,523,17.09090909,1,4803,S2,18.0
3370,1012,NC,Male,1133.0,430,621.0,22,26361.0,0,66,601.0,533,12.21428571,2,2201,T1,15.0
3371,42878,FL,Female,595.0,248,313.0,0,15936.0,6,4,274.0,288,6.125,0,2201,C2,10.0
3372,188896,AZ,Male,705.0,286,298.0,1,10610.0,3,14,293.0,284,25.0,1,3201,T2,40.0
3373,99338,MO,Female,1844.0,676,786.0,43,25507.0,3,52,713.0,726,7.75,0,4711,T1,10.0
3374,64563,IN,Female,334.0,227,307.0,0,10104.0,0,58,265.0,269,13.57142857,0,0,R3,20.0
3375,5335,TX,Female,515.0,271,362.0,1,13012.0,2,56,361.0,315,10.6875,28,2208,R2,10.0
3376,112703,OK,Female,318.0,148,236.0,0,7787.0,1,80,197.0,200,15.0,2,0,R3,15.0
3377,32380,FL,Male,825.0,266,419.0,5,17633.0,7,5,263.0,405,4.764705882,1,2301,C2,5.0
3378,40566,FL,Female,1530.0,442,619.0,25,23340.0,15,16,545.0,535,10.85714286,28,4101,S2,17.0
3379,32359,FL,Male,922.0,292,335.0,1,10541.0,6,18,304.0,319,4.278688525,1,3012,C2,3.0
3380,146628,CA,Female,1999.0,154,220.0,50,6449.0,41,41,163.0,215,13.85714286,28,3405,C3,10.0
3381,113690,OK,Male,530.0,224,360.0,1,14188.0,10,42,242.0,316,20.0,1002,4301,C2,10.0
3382,102011,MO,Female,576.0,243,354.0,0,12603.0,0,83,312.0,301,19.92307692,0,5404,R2,30.0
3383,17714,NC,Female,770.0,350,436.0,0,11822.0,1,70,409.0,354,12.42857143,2,3103,S1,26.0
3384,134619,UT,Male,925.0,456,458.0,2,12465.0,5,71,457.0,463,9.3,2,5003,S2,11.0
3385,106649,NE,Female,827.0,535,597.0,0,21162.0,3,38,542.0,598,19.6,2,6201,S1,26.0
3386,147045,CA,Female,1989.0,526,572.0,49,19716.0,13,50,607.0,540,7.9,2,0,U1,10.0
3387,86420,ND,Female,734.0,408,402.0,0,11843.0,0,70,404.0,403,5.083333333,0,4212,T2,7.0
3388,20445,NC,Male,572.0,212,282.0,2,9728.0,4,48,227.0,263,17.6,1,3801,C3,20.0
3389,89924,IN,Female,1152.0,521,561.0,9,17112.0,2,53,546.0,542,5.090909091,2,0,S2,5.0
3390,156937,CA,Male,1605.0,416,443.0,20,15534.0,27,41,420.0,442,15.0,1,5801,U1,17.0
3391,151986,CA,Female,2598.0,518,627.0,78,27570.0,8,38,570.0,576,9.0,2,2101,S1,15.0
3392,139324,NM,Unknown,1017.0,322,590.0,3,22316.0,6,35,521.0,407,10.8,0,0,S1,15.0
3393,154067,CA,Female,967.0,381,426.0,17,10138.0,8,69,391.0,392,8.416666667,0,0,0,10.0
3394,74825,IA,Female,310.0,175,316.0,0,11934.0,0,84,288.0,244,4.608695652,0,2007,T2,5.0
3395,22425,SC,Female,454.0,238,304.0,0,9795.0,1,90,261.0,290,13.81818182,28028,3801,R2,20.0
3396,55450,MS,Female,350.0,173,280.0,0,9613.0,0,89,220.0,241,3.52631579,0,0,R2,5.0
3397,64650,MI,Male,587.0,304,400.0,0,15481.0,7,86,319.0,362,26.5,1,3301,S3,40.0
3398,144974,CA,Male,3404.0,752,761.0,96,31850.0,7,44,750.0,770,10.0,1,4901,U1,20.0
3399,4254,CA,Male,1738.0,355,395.0,29,15779.0,24,43,375.0,387,17.1,1,4801,C2,20.0
3400,171188,CA,Female,1283.0,223,359.0,18,13175.0,3,63,292.0,295,11.53333333,0,3308,T2,14.0
3401,181569,WA,Female,886.0,293,433.0,8,16413.0,1,42,351.0,366,17.33333333,0,1909,T2,21.0
3402,68797,MI,Female,927.0,323,371.0,2,18248.0,8,80,359.0,333,7.666666667,0,0,S2,10.0
3403,99602,MO,Female,649.0,317,410.0,0,16063.0,1,71,399.0,350,7.941176471,3,2704,S2,10.0
3404,182586,WA,Male,429.0,192,259.0,0,8712.0,1,49,215.0,224,6.866666667,1,1901,R3,8.0
3405,11023,CA,Male,1869.0,559,600.0,38,20539.0,5,61,560.0,577,6.4,1,2001,T2,5.0
3406,176409,OR,Male,709.0,361,494.0,0,15076.0,2,53,442.0,440,12.4,1,4106,T2,30.0
3407,72452,MI,Female,951.0,601,648.0,2,20169.0,1,74,611.0,639,3.333333333,0,6110,T2,4.0
3408,77523,WI,Female,856.0,458,536.0,0,18209.0,3,81,478.0,497,8.357142857,0,0,T2,15.0
3409,29130,GA,Male,664.0,357,414.0,1,11747.0,0,86,363.0,389,9.6,1,6701,R2,10.0
3410,141308,UT,Female,695.0,288,412.0,0,11994.0,1,81,371.0,338,4.692307692,0,5601,S2,4.0
3411,15349,NC,Male,651.0,201,472.0,14,30052.0,1,62,367.0,336,20.0,1,2201,C2,30.0
3412,124095,TX,Female,328.0,268,317.0,0,10558.0,16,65,308.0,300,15.0,2,2901,C3,21.0
3413,106583,NE,Male,337.0,296,415.0,0,14902.0,1,83,344.0,350,5.547619048,0,2002,R2,5.0
3414,131263,CO,Female,475.0,82,125.0,9,7813.0,5,46,90.0,150,9.533333333,0,701,C3,12.0
3415,14376,KY,Female,295.0,182,285.0,0,10151.0,0,73,219.0,242,9.454545455,0,6611,R2,15.0
3416,147641,CA,Female,2302.0,313,521.0,67,18199.0,15,48,390.0,411,7.133333333,2,1306,S2,10.0
3417,131972,CO,Female,513.0,250,347.0,0,11462.0,3,59,288.0,313,5.777777778,28,0,R2,6.0
3418,170714,CA,Unknown,1452.0,286,363.0,4,13126.0,9,61,279.0,346,12.61538462,0,4106,C1,20.0
